sample_id,created_date,agency,complaint_type,descriptor,borough,incident_zip,latitude,longitude,location_type,street_name,status,resolution_description,request_month,request_hour,feature_text,maintenance_group
REQ-00001,2026-03-23 02:07:00,DOT,Street Condition,Pothole,QUEENS,11432,,,,GRAND CENTRL PARKWAY,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,2,pothole |  | grand centrl parkway | queens | dot | closed,pavement_surface
REQ-10229,2026-03-16 15:31:47,DOT,Street Condition,Pothole,QUEENS,11422,40.66525738376473,-73.73955115365354,,,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,15,pothole |  |  | queens | dot | closed,pavement_surface
REQ-10230,2026-03-16 15:31:45,DOT,Street Condition,Plate Condition - Shifted,MANHATTAN,10035,40.802396505985854,-73.93676832591036,Street,3 AVENUE,Closed,"The Department of Transportation inspected the condition, sent notice to responsible party, and temporary repairs were made to make the area safe.",3,15,plate condition - shifted | street | 3 avenue | manhattan | dot | closed,pavement_surface
REQ-10231,2026-03-16 15:31:42,DOT,Street Condition,"Rough, Pitted or Cracked Roads",QUEENS,11365,40.74721257543005,-73.79467613809855,Street,FRESH MEADOW LANE,Closed,"The Department of Transportation inspected the condition and made the determination that the street meets resurfacing standards and will be planned for either the next or future resurfacing seasons (2 - 3 years). The Department of Transportation works with Community Boards and elected officials to determine resurfacing priority. For specific scheduling information regarding your street, contact your Community Board.",3,15,"rough, pitted or cracked roads | street | fresh meadow lane | queens | dot | closed",pavement_surface
REQ-10232,2026-03-16 15:31:21,DOT,Sidewalk Condition,Defective Hardware,BROOKLYN,11201,40.68988286460156,-73.97979250932703,Sidewalk,DEKALB AVENUE,In Progress,,3,15,defective hardware | sidewalk | dekalb avenue | brooklyn | dot | in progress,pedestrian_infrastructure
REQ-10233,2026-03-16 15:30:52,DOT,Street Condition,Pothole,QUEENS,11378,40.71906876364365,-73.90476962256146,,59 AVENUE,Closed,The Department of Transportation inspected this complaint and repaired the problem.,3,15,pothole |  | 59 avenue | queens | dot | closed,pavement_surface
REQ-10234,2026-03-16 15:30:40,DOT,Street Condition,Pothole,QUEENS,11375,40.71363115178611,-73.8343180778701,,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  |  | queens | dot | open,pavement_surface
REQ-10235,2026-03-16 15:30:21,DOT,Street Condition,Pothole,MANHATTAN,10031,40.817924295572915,-73.9497309054128,,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  |  | manhattan | dot | open,pavement_surface
REQ-10236,2026-03-16 15:30:19,DSNY,Missed Collection,Compost,BROOKLYN,11234,40.609533579931366,-73.90566059326677,Street,GAYLORD DRIVE NORTH,Closed,The Department of Sanitation collected the requested items.,3,15,compost | street | gaylord drive north | brooklyn | dsny | closed,sanitation
REQ-10237,2026-03-16 15:29:52,DOT,Street Condition,Pothole,QUEENS,11413,,,,SOUTH CONDUIT AVENUE,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  | south conduit avenue | queens | dot | open,pavement_surface
REQ-10238,2026-03-16 15:29:00,DEP,Sewer,Street Flooding (SJ),BROOKLYN,11208,40.68428166014539,-73.86861181696851,,NICHOLS AVENUE,Open,,3,15,street flooding (sj) |  | nichols avenue | brooklyn | dep | open,water_network
REQ-10239,2026-03-16 15:28:41,DOT,Street Condition,Pothole,STATEN ISLAND,10310,40.63042267745215,-74.11138446171978,,,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,15,pothole |  |  | staten island | dot | closed,pavement_surface
REQ-10240,2026-03-16 15:28:40,DOT,Street Condition,Pothole,BRONX,0,,,,BRUCKNER BOULEVARD,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,15,pothole |  | bruckner boulevard | bronx | dot | closed,pavement_surface
REQ-10241,2026-03-16 15:28:40,DOT,Street Condition,Pothole,BRONX,10462,40.85680715562816,-73.86097239748148,,,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,15,pothole |  |  | bronx | dot | closed,pavement_surface
REQ-10242,2026-03-16 15:28:36,DOT,Street Condition,Pothole,QUEENS,11435,,,,LAKEWOOD AVENUE,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  | lakewood avenue | queens | dot | open,pavement_surface
REQ-10243,2026-03-16 15:28:00,DEP,Sewer,Catch Basin Clogged/Flooding (Use Comments) (SC),MANHATTAN,10016,40.74659740945705,-73.9774980436677,,3 AVENUE,Closed,"The Department of Environmental Protection inspected your complaint and cleaned the catch basin or inlet. If the condition returns, please call 311 (or 212-639-9675 if calling from a non-New York City area code) to submit a new complaint.",3,15,catch basin clogged/flooding (use comments) (sc) |  | 3 avenue | manhattan | dep | closed,water_network
REQ-10244,2026-03-16 15:27:42,DOT,Street Condition,Pothole,QUEENS,11432,40.70637980793859,-73.79997046211726,,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,3,15,pothole |  |  | queens | dot | closed,pavement_surface
REQ-10245,2026-03-16 15:27:40,DOT,Street Condition,Pothole,BRONX,10460,,,,EAST TREMONT AVENUE,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,15,pothole |  | east tremont avenue | bronx | dot | closed,pavement_surface
REQ-10246,2026-03-16 15:27:25,DOT,Street Condition,Pothole,QUEENS,11103,40.76991908649173,-73.91676955282982,,,Closed,The Department of Transportation inspected this complaint and repaired the problem.,3,15,pothole |  |  | queens | dot | closed,pavement_surface
REQ-10247,2026-03-16 15:26:00,DEP,Sewer,Catch Basin Sunken/Damaged/Raised (SC1),STATEN ISLAND,10312,40.55749612015875,-74.1971618119471,,KYLE COURT,Started,The Department of Environmental Protection has inspected your complaint and determined that further investigation is required. More information will be available once the condition is resolved. Please visit nyc.gov/311 or call 311 at a later time to check the status of your complaint.,3,15,catch basin sunken/damaged/raised (sc1) |  | kyle court | staten island | dep | started,water_network
REQ-10248,2026-03-16 15:25:26,DOT,Street Condition,Pothole,QUEENS,11373,,,,51 AVENUE,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  | 51 avenue | queens | dot | open,pavement_surface
REQ-10249,2026-03-16 15:25:06,DOT,Street Condition,Pothole,QUEENS,11422,40.66525738376473,-73.73955115365354,,,Closed,The Department of Transportation determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,15,pothole |  |  | queens | dot | closed,pavement_surface
REQ-10250,2026-03-16 15:24:46,DOT,Sidewalk Condition,Sidewalk Violation,BROOKLYN,11214,40.58839811363682,-73.98633278690008,Sidewalk,28 AVENUE,In Progress,,3,15,sidewalk violation | sidewalk | 28 avenue | brooklyn | dot | in progress,pedestrian_infrastructure
REQ-10251,2026-03-16 15:24:07,DOT,Street Condition,Pothole,MANHATTAN,10065,,,,5 AVENUE,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  | 5 avenue | manhattan | dot | open,pavement_surface
REQ-10252,2026-03-16 15:23:52,DPR,Root/Sewer/Sidewalk Condition,Trees and Sidewalks Program,QUEENS,11433,40.69110607186543,-73.78673184937696,Street,MATHIAS AVENUE,In Progress,,3,15,trees and sidewalks program | street | mathias avenue | queens | dpr | in progress,water_network
REQ-10253,2026-03-16 15:23:41,DOT,Street Condition,Cave-in,BRONX,10457,40.8468140017421,-73.90122895155302,Street,EAST 176 STREET,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,3,15,cave-in | street | east 176 street | bronx | dot | closed,pavement_surface
REQ-10254,2026-03-16 15:23:27,DOT,Street Condition,Pothole,BROOKLYN,11236,,,,EAST   88 STREET,Closed,The Department of Transportation inspected this complaint and repaired the problem.,3,15,pothole |  | east   88 street | brooklyn | dot | closed,pavement_surface
REQ-10255,2026-03-16 15:22:58,DOT,Sidewalk Condition,Sidewalk Violation,BROOKLYN,11234,40.62226207068132,-73.9214276770488,Sidewalk,EAST 56 STREET,Closed,"The Department of Transportation is unable to schedule a sidewalk dismissal inspection because there is no record of a permit to make a sidewalk repair. Owner must obtain a permit of record. Once a permit is obtained, the owner must call 3-1-1 to make another request for sidewalk dismissal - work done by owner.",3,15,sidewalk violation | sidewalk | east 56 street | brooklyn | dot | closed,pedestrian_infrastructure
REQ-10256,2026-03-16 15:22:26,DOT,Street Condition,Cave-in,MANHATTAN,10034,40.86140533125042,-73.91951830219936,Street,WEST 203 STREET,Closed,The request submitted did not have sufficient information for the Department of Transportation to respond.,3,15,cave-in | street | west 203 street | manhattan | dot | closed,pavement_surface
REQ-10257,2026-03-16 15:22:00,DEP,Water System,Hydrant Running Full (WA4),BROOKLYN,11207,40.68493915238803,-73.9101330760401,,,Closed,The Department of Environmental Protection determined that this complaint is a duplicate of a previously filed complaint. The original complaint is being addressed.,3,15,hydrant running full (wa4) |  |  | brooklyn | dep | closed,water_network
REQ-10258,2026-03-16 15:21:52,DOT,Street Condition,Pothole,QUEENS,11104,,,,42 STREET,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  | 42 street | queens | dot | open,pavement_surface
REQ-10259,2026-03-16 15:21:12,DOT,Street Condition,Pothole,QUEENS,11364,40.75448214637946,-73.77209851047631,,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  |  | queens | dot | open,pavement_surface
REQ-10260,2026-03-16 15:21:06,DOT,Street Condition,Blocked - Construction,QUEENS,11373,40.74277013984662,-73.87631307210526,Street,43 AVENUE,Closed,The Department of Transportation inspected and has requested the Department of Environmental Protection address the issue. The condition will be re-inspected in 60 days.,3,15,blocked - construction | street | 43 avenue | queens | dot | closed,pavement_surface
REQ-10261,2026-03-16 15:21:00,DOT,Street Light Condition,Street Light Out,STATEN ISLAND,10310,40.632391125044656,-74.11916619554066,,,Open,,3,15,street light out |  |  | staten island | dot | open,lighting
REQ-10262,2026-03-16 15:20:42,DOT,Street Condition,Pothole,QUEENS,11435,,,,GLASSBORO AVENUE,Closed,The Department of Transportation inspected this complaint and repaired the problem.,3,15,pothole |  | glassboro avenue | queens | dot | closed,pavement_surface
REQ-10263,2026-03-16 15:20:23,DOT,Street Condition,Pothole,BROOKLYN,11203,40.64238401042566,-73.92538206925892,,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  |  | brooklyn | dot | open,pavement_surface
REQ-10264,2026-03-16 15:20:17,DOT,Street Condition,Pothole,QUEENS,11367,,,,155 STREET,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  | 155 street | queens | dot | open,pavement_surface
REQ-10265,2026-03-16 15:19:03,DOT,Street Condition,Pothole,QUEENS,11367,,,,64 AVENUE,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  | 64 avenue | queens | dot | open,pavement_surface
REQ-10266,2026-03-16 15:19:00,DEP,Sewer,Sewer Backup (Use Comments) (SA),BROOKLYN,11223,40.600677293659494,-73.97930815343508,,WEST    7 STREET,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,3,15,sewer backup (use comments) (sa) |  | west    7 street | brooklyn | dep | closed,water_network
REQ-10267,2026-03-16 15:19:00,DEP,Sewer,Sewer Backup (Use Comments) (SA),BRONX,10461,40.83657661744548,-73.82700462529525,,BAISLEY AVENUE,Closed,The Department of Environmental Protection investigated this complaint and found there was no sewer back up in the city system at the time of the inspection.,3,15,sewer backup (use comments) (sa) |  | baisley avenue | bronx | dep | closed,water_network
REQ-10268,2026-03-16 15:18:45,DOT,Street Condition,Pothole,QUEENS,11377,40.74416744233457,-73.9124783278851,,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  |  | queens | dot | open,pavement_surface
REQ-10269,2026-03-16 15:18:31,DOT,Street Condition,Pothole,MANHATTAN,10029,40.79480852487541,-73.9444068205819,,,Open,The Department of Transportation referred this complaint to the appropriate Maintenance Unit for repair.,3,15,pothole |  |  | manhattan | dot | open,pavement_surface
REQ-10270,2026-03-16 15:18:25,DOT,Street Condition,Pothole,QUEENS,11435,,,,109 AVENUE,Closed,The Department of Transportation inspected this complaint and repaired the problem.,3,15,pothole |  | 109 avenue | queens | dot | closed,pavement_surface
